psdE,svdpE,eeE,ApEn,SpEn,FuzzyEn,PeEn,enveEn,DE,SOH
0.279068674125043,0.000306831496562481,0,-0.0110186268714112,-0.00970351479414733,-0.000510601053040717,-0,3.08418254015911,0.562214664843947,0.893158072126727
0.27906374957828,0.000272686117831638,0,-0.0153842849566908,-0.0160003413464413,-0.000511380632941352,-0,3.08422537473956,0.56437288864676,0.891809908998989
0.276388246286393,0.000279489248247954,0,-0.00792049167493447,-0.0117879557520415,-0.000495517363268886,-0,3.08272246254831,0.562405562880349,0.891809908998989
0.276374184121587,0.000315896476648444,0,-0.010919986596059,-0.00968898024984766,-0.000494713619438072,-0,3.08266124421253,0.563421618061036,0.891809908998989
0.279074767057008,0.000276691107613132,0,-0.0109351764159005,-0.00953261114066528,-0.000510677468607291,-0,3.08304099489239,0.562839692333051,0.891472868217054
0.27906171523415,0.000309492222872765,0,-0.0109351764159005,-0.00953261114066528,-0.000510668654135153,-0,3.08547838502677,0.563386150536426,0.89113582743512
0.281687791159758,0.000251761449153375,0,-0.0156245250765581,-0.0162605208717803,-0.000528376416360695,-0,3.08125125653609,0.564914349399858,0.89046174587125
0.279077827548091,0.000265117196619012,0,-0.0108517259603889,-0.00935909793153655,-0.000510746777755782,-0,3.08601577933153,0.562839692333051,0.890124705089316
0.279074459928702,0.000263799679137025,0,-0.0153842849566908,-0.0160003413464413,-0.000511591933602395,-0,3.086997825136,0.565404819689646,0.889787664307381
0.276391979571948,0.000264583107890559,0,-0.0151513167402531,-0.0157483569681385,-0.000495602968457873,-0,3.08180546061281,0.562405562880349,0.889450623525446
0.27638701356559,0.000277475183982201,0,-0.0107582210976842,-0.00935970342110126,-0.000494771234299882,-0,3.08549369991442,0.562405562880349,0.889113582743512
0.279067699797349,0.00024825298640754,0,-0.0153842849566908,-0.0160003413464413,-0.000511585611659431,-0,3.08571396966083,0.56437288864676,0.888776541961577
0.27906308175881,0.000473056512401756,0,-0.00537130745377068,-0.00229607351628536,-0.000509572125455199,-0,3.08959460431716,0.565404819689646,0.888439501179643
0.279063589851551,0.000468123191623884,0,-0.0108517259603889,-0.00935909793153655,-0.00050987488069485,-0,3.087690355918,0.562354219493542,0.888102460397708
0.279073402186299,0.000262467480071981,0,-0.0104344736828326,-0.00854433560090584,-0.000511175216256195,-0,3.08185306700179,0.56437288864676,0.887765419615773
0.279065375579639,0.000295553205988367,0,-0.0153842849566908,-0.0160003413464413,-0.000511597357015545,-0,3.08458645457467,0.56437288864676,0.887428378833839
0.279069295414156,0.000241616215288142,0,-0.0153842849566908,-0.0160003413464413,-0.000511585962353746,-0,3.08233525072339,0.56437288864676,0.887091338051904
0.279069295414155,0.000241616215293287,0,-0.0153842849566908,-0.0160003413464413,-0.000511585962353746,-0,3.08233525072413,0.56437288864676,0.88675429726997
0.276381139395079,0.000456891259360377,0,-0.0108039638203867,-0.00960757243736676,-0.000493864775574546,-0,3.09083854315107,0.562405562880349,0.886417256488035
0.279070998613439,0.000235262809417559,0,-0.0153842849566908,-0.0160003413464413,-0.000511586304879636,-0,3.08192170642203,0.56437288864676,0.8860802157061
0.279075515887931,0.000153548746512575,0,-0.0106848250493665,-0.00900400005395463,-0.000511003837718057,-0,3.08319392385987,0.565404819689646,0.885743174924166
0.279057408417842,0.000354920921961272,0,-0.00581846423101995,-0.00229607351628536,-0.000509585283613422,-0,3.08048008037942,0.56437288864676,0.885743174924166
0.281693869391528,0.000224847280633113,0,-0.0156245250765581,-0.0162605208717803,-0.000528378028754323,-0,3.08118207362718,0.564914349399858,0.885406134142231
0.281693872072495,0.000224834601670136,0,-0.0156245250765581,-0.0162605208717803,-0.00052837814200949,-0,3.08118203910199,0.564914349399858,0.885069093360296
0.279083662834355,0.000224028321910858,0,-0.0105179241383437,-0.0086377164547855,-0.0005110478413297,-0,3.08558164639308,0.56437288864676,0.884732052578362
0.279072778963342,0.000229009830201562,0,-0.0153842849566908,-0.0160003413464413,-0.000511586647764867,-0,3.08574902987654,0.56437288864676,0.884395011796427
0.2816933355358,0.000456460367081864,0,-0.0106011848769749,-0.00859509423593385,-0.000527034858935407,-0,3.09007032409815,0.564914349399858,0.884057971014493
0.281687265148034,0.000396742003104334,0,-0.0106873272826644,-0.00878867072344791,-0.000526995170998116,-0,3.08668023075782,0.564914349399858,0.883720930232558
0.279069435903859,0.000232290775858178,0,-0.0105179241383437,-0.0086377164547855,-0.000511085803621169,-0,3.08371974506962,0.56437288864676,0.883383889450624
0.279074633527277,0.000223093113141898,0,-0.0153842849566908,-0.0160003413464413,-0.000511586956618901,-0,3.08412852409576,0.56437288864676,0.883046848668689
0.279061361194202,0.000296719164680356,0,-0.0153842849566908,-0.0160003413464413,-0.000511564156159545,-0,3.08589064131596,0.56437288864676,0.882709807886754
0.279069426423083,0.000232230978970902,0,-0.0105179241383437,-0.0086377164547855,-0.000511085803621169,-0,3.08371974506966,0.56437288864676,0.88237276710482
0.281697460173257,0.000212954495105972,0,-0.0156245250765581,-0.0162605208717803,-0.000528377587486908,-0,3.07829965023341,0.564914349399858,0.88237276710482
0.281697448327806,0.000212811867253662,0,-0.0156245250765581,-0.0162605208717803,-0.000528378544467099,-0,3.07830500097608,0.564914349399858,0.882035726322885
0.279069427213061,0.000232244015466369,0,-0.0105179241383437,-0.0086377164547855,-0.00051108572129748,-0,3.08372009610606,0.56437288864676,0.882035726322885
0.279069426477266,0.000232245748450007,0,-0.0105179241383437,-0.0086377164547855,-0.000511085620183879,-0,3.08372003588086,0.56437288864676,0.88169868554095
0.281697447572617,0.000212794282529834,0,-0.0156245250765581,-0.0162605208717803,-0.000528378550543451,-0,3.07830463283363,0.564914349399858,0.881361644759016
0.281697449397458,0.000212774630756187,0,-0.0156245250765581,-0.0162605208717803,-0.000528378634188873,-0,3.07830473715646,0.564914349399858,0.881024603977081
0.281684462373597,0.000453384188850542,0,-0.0110806141932964,-0.00980030459829218,-0.000525618982036903,-0,3.08711070416984,0.564914349399858,0.881024603977081
0.27906426028728,0.000184072241305475,0,-0.0105179241383437,-0.0086377164547855,-0.000511207845077826,-0,3.0813780017532,0.56437288864676,0.880687563195147
0.279064259974265,0.00018405949718209,0,-0.0105179241383437,-0.0086377164547855,-0.000511207999454188,-0,3.08137854507198,0.56437288864676,0.880350522413212
0.281699286022923,0.000440801141290605,0,-0.00930889960972259,-0.00819841968566903,-0.000527227601444322,-0,3.08595320516253,0.564914349399858,0.880013481631277
0.281686580473397,0.000324173480389255,0,-0.0100606734879523,-0.00839836969883168,-0.000527205121984469,-0,3.07923133866376,0.564914349399858,0.880013481631277
0.279077758926197,0.000362761559509147,0,-0.0107682755048772,-0.00927134399352303,-0.000509953687620283,-0,3.08295414040374,0.562354219493542,0.879676440849343
0.28169161289754,0.00016705951555385,0,-0.0156245250765581,-0.0162605208717803,-0.000528495052568072,-0,3.07961759297374,0.564914349399858,0.879339400067408
0.27906922708207,0.000479381615219986,0,-0.0153842849566908,-0.0160003413464413,-0.000510679513096514,-0,3.08993282712044,0.56437288864676,0.879002359285474
0.279066150163247,0.00017082236242315,0,-0.0104344736828326,-0.00845021352450326,-0.000511308968348726,-0,3.08345777325533,0.56437288864676,0.879002359285474
0.279066151605065,0.000170820540954424,0,-0.0104344736828326,-0.00845021352450326,-0.000511309008697648,-0,3.08345783128445,0.56437288864676,0.878665318503539
0.281692561182053,0.000155942942477235,0,-0.0156245250765581,-0.0162605208717803,-0.00052851459105417,-0,3.08076039287565,0.564914349399858,0.878328277721604
0.281693070648843,0.000351701176059965,0,-0.0156245250765581,-0.0162605208717803,-0.00052746359986624,-0,3.08427065885487,0.564914349399858,0.87799123693967
0.281679939900924,0.000424788921442545,0,-0.0110806141932969,-0.00980030459829173,-0.000526507971319334,-0,3.0814121222062,0.564914349399858,0.877654196157735
0.281690289789596,0.000158438007904754,0,-0.00930889960972259,-0.00819841968566903,-0.000528190381658146,-0,3.08097823939954,0.564914349399858,0.877654196157735
0.281690289789596,0.000158438007901255,0,-0.00930889960972259,-0.00819841968566903,-0.000528190381657924,-0,3.08097823939951,0.564914349399858,0.8773171553758
0.279069015127645,0.000474186319459439,0,-0.00990386645007213,-0.00825971011867832,-0.000510409126635525,-0,3.09031526399655,0.561182733801062,0.876980114593866
0.281692086829378,0.000146525350358262,0,-0.00816415000916582,-0.0121705356202551,-0.000528303461923595,-0,3.07962179388178,0.564914349399858,0.876643073811931
0.281693064186031,0.000322992956081832,0,-0.00816415000916582,-0.0121705356202551,-0.000527399508161633,-0,3.08237294260625,0.564914349399858,0.876643073811931
0.279071972729462,0.000460705493013783,0,-0.00916546100292814,-0.00806613363116471,-0.000510489045351597,-0,3.08919015098441,0.561182733801062,0.876306033029997
0.27906476367792,0.000416523629423391,0,-0.0153842849566908,-0.0160003413464413,-0.000510677425272147,-0,3.08741990444908,0.562354219493542,0.875968992248062
0.281694063916502,0.00013644018787871,0,-0.0156245250765581,-0.0162605208717803,-0.000528416289517919,-0,3.07888389884468,0.564914349399858,0.875631951466127
0.281694392452101,0.000137929702424545,0,-0.0156245250765581,-0.0162605208717803,-0.00052839327924887,-0,3.07896303210441,0.564914349399858,0.875631951466127
0.28167552353582,0.000378687051423705,0,-0.0112041817167983,-0.00988805853630614,-0.000526645988680627,-0,3.08090451910261,0.564914349399858,0.875294910684193
0.281704869493233,0.000345829797572146,0,-0.00816415000916582,-0.0121705356202551,-0.000527479141987915,-0,3.08206648779678,0.564914349399858,0.874957869902258
0.279073262959949,0.000142374920211211,0,-0.00804047824972587,-0.011976191046716,-0.000511499825260834,-0,3.0822392460957,0.565404819689646,0.874620829120324
0.279073260158256,0.000142374593948589,0,-0.00804047824972587,-0.011976191046716,-0.000511499822767441,-0,3.08223920331585,0.565404819689646,0.874620829120324
0.279064505130568,0.000431511330452896,0,-0.00804047824972587,-0.011976191046716,-0.000510604803980893,-0,3.0886252312002,0.56437288864676,0.874283788338389
0.279062885854796,0.000268701157881752,0,-0.0153842849566908,-0.0160003413464413,-0.000511473730239282,-0,3.08432274176413,0.56437288864676,0.873946747556454
0.281696101157898,0.000127774434333794,0,-0.0156245250765581,-0.0162605208717803,-0.000528512235827277,-0,3.0793512173981,0.564914349399858,0.873946747556454
0.281696100939752,0.000127789252081665,0,-0.0156245250765581,-0.0162605208717803,-0.00052851209243793,-0,3.07935123441397,0.564914349399858,0.87360970677452
0.281688515849765,0.000415795420068012,0,-0.0156245250765581,-0.0162605208717803,-0.000527467423843472,-0,3.08474051326984,0.56323108993879,0.873272665992585
0.279063569698464,0.000210360950721049,0,-0.0110186268714112,-0.00970351479414733,-0.000510678841237988,-0,3.08267457946215,0.562839692333051,0.873272665992585
0.279063569716432,0.000210354992153473,0,-0.0110186268714112,-0.00970351479414733,-0.000510678767663137,-0,3.08267429452472,0.562839692333051,0.87293562521065
0.281680946146081,0.000391390027832509,0,-0.0156245250765581,-0.0162605208717803,-0.000527605283864246,-0,3.0827398171522,0.564914349399858,0.872598584428716
0.281680947695664,0.000391386735391637,0,-0.0156245250765581,-0.0162605208717803,-0.00052760539123426,-0,3.08273969751259,0.564914349399858,0.870576339737108
0.281691785356404,0.00039440453055638,0,-0.0110318969054197,-0.00953296065872378,-0.000526588468081311,-0,3.08339464866016,0.564914349399858,0.862487360970677
0.279104836607491,0.000148533566569832,0,-0.0105179241383442,-0.00873036480802769,-0.0005111966497623,-0,3.0813787037568,0.56437288864676,0.865183687226154
0.281727044775049,0.000148167804023421,0,-0.0106011848769749,-0.00869227124393035,-0.000527333608901777,-0,3.08006342314558,0.564914349399858,0.865520728008089
0.279106269834749,0.000147288723218144,0,-0.0104344736828326,-0.00854433560090584,-0.000510582061729777,-0,3.08341699922789,0.56437288864676,0.865857768790024
0.279095407979005,0.000362217463631353,0,-0.00990386645007213,-0.00835534136466709,-0.000509944751750361,-0,3.0880492110226,0.562715930114771,0.865857768790024
0.281710043049812,0.00039505077105091,0,-0.00816415000916582,-0.00809721023261911,-0.000527020190210205,-0,3.08968387199324,0.564914349399858,0.866194809571958
0.281720790347804,0.000115351889208488,0,-0.00816415000916582,-0.00809721023261911,-0.000528290412442628,-0,3.07973068593037,0.564914349399858,0.866194809571958
0.28171766193623,0.000279219026542106,0,-0.00816415000916582,-0.00809721023261911,-0.000527489247295419,-0,3.08129852499677,0.564914349399858,0.866194809571958
0.281708862005545,5.20956943214368e-05,0,-0.0156245250765581,-0.0162605208717803,-0.000528487321604935,-0,3.07941690343915,0.564914349399858,0.866194809571958
0.279095684260802,0.000291659956110838,0,-0.00804047824972587,-0.0079681696491769,-0.000510480386521115,-0,3.08186869366012,0.562354219493542,0.866194809571958
0.279085243678168,0.000353321831330598,0,-0.000696671542760985,-0.00397614837963944,-0.000510568008958374,-0,3.08492209736733,0.559649537487352,0.866194809571958
0.279094004792764,0.000292761593349992,0,-0.000696671542760985,-0.00397614837963944,-0.000510587880355101,-0,3.08189329502373,0.562354219493542,0.866194809571958
0.279096411013368,0.000114565898529254,0,-0.00804047824972587,-0.0079681696491769,-0.000511499979281121,-0,3.08226466336227,0.565404819689646,0.865857768790024
0.281714987769725,0.000344418685920519,0,-0.0156245250765581,-0.0162605208717803,-0.000527779738732882,-0,3.08514476997206,0.564914349399858,0.865857768790024
0.28172579926068,0.000251540549699752,0,-0.0156245250765581,-0.0162605208717803,-0.000527708053790558,-0,3.08037739679353,0.564914349399858,0.865857768790024
0.28170839550787,0.000408838958333076,0,-0.0156245250765581,-0.0162605208717803,-0.00052758663306076,-0,3.08685907682005,0.564914349399858,0.865857768790024
0.281717049400335,0.000101769082496607,0,-0.0156245250765581,-0.0162605208717803,-0.000528504670960862,-0,3.07926595605706,0.564914349399858,0.865183687226154
0.28171920828225,0.000295509733316255,0,-0.0111180393111092,-0.00980030459829173,-0.000526702455168731,-0,3.08163033948431,0.562863637879128,0.865183687226154
